rank,symbol,name,signal_date,last_bar_date,sample_count,expected_return_5d,probability_up_5d,train_window_5d,ridge_alpha_5d,validation_mae_5d,validation_direction_accuracy_5d,expected_return_10d,probability_up_10d,train_window_10d,ridge_alpha_10d,validation_mae_10d,validation_direction_accuracy_10d
683,601318,中国平安,2026-07-14,2026-07-14,518,0.01681009129130505,0.6,120,10.0,0.02497138834246614,0.5666666666666667,0.04239861406717706,0.7666666666666667,120,1.0,0.032593272455756724,0.6666666666666666
684,002637,赞宇科技,2026-07-14,2026-07-14,518,0.016778568873048072,0.4666666666666667,240,10.0,0.06661804911161616,0.6333333333333333,0.012274583063978276,0.4,240,10.0,0.07650686929469869,0.5166666666666667
685,600285,羚锐制药,2026-07-14,2026-07-14,518,0.01675755633106423,0.6666666666666666,180,0.1,0.026451830021371355,0.8,-0.05014152082815617,0.13333333333333333,180,0.1,0.034737019594763496,0.8
686,000547,航天发展,2026-07-14,2026-07-14,518,0.016610635156071935,0.4666666666666667,120,0.1,0.07143462088867449,0.5,0.020884893751077355,0.4,120,10.0,0.09412697164208067,0.65
687,601319,中国人保,2026-07-14,2026-07-14,518,0.016607146147802836,0.5833333333333334,240,0.1,0.03071367038477936,0.4666666666666667,0.04093267237738781,0.7833333333333333,180,10.0,0.037106483535414576,0.5
688,603160,汇顶科技,2026-07-14,2026-07-14,508,0.01639818517451706,0.65,180,10.0,0.042618590439260966,0.5,0.05788759810537626,0.7833333333333333,180,10.0,0.055375951136386097,0.6666666666666666
689,601021,春秋航空,2026-07-14,2026-07-14,518,0.016240922742389047,0.6833333333333333,240,10.0,0.031850285594873975,0.6,0.01042772815365288,0.6,240,10.0,0.036286823806045504,0.5166666666666667
690,002988,豪美新材,2026-07-14,2026-07-14,518,0.01621209560712517,0.55,120,10.0,0.050250064972752286,0.7333333333333333,0.13551450332223905,0.9833333333333333,120,1.0,0.052052250916318155,0.8333333333333334
691,600156,华升股份,2026-07-14,2026-07-14,508,0.016133830721163197,0.5,240,10.0,0.1055646906528273,0.6166666666666667,0.05774543284177013,0.55,240,10.0,0.15835544769083115,0.6333333333333333
692,003010,若羽臣,2026-07-14,2026-07-14,518,0.016009816906844464,0.5166666666666667,180,0.1,0.03595276341111034,0.75,-0.00021729749591213252,0.3333333333333333,180,0.1,0.029777642767777533,0.8333333333333334
693,002356,赫美集团,2026-07-14,2026-07-14,518,0.01589099513829831,0.4666666666666667,180,0.1,0.04489980321895839,0.5166666666666667,0.007901480557724334,0.38333333333333336,180,0.1,0.05715126406382831,0.5
694,603116,红蜻蜓,2026-07-14,2026-07-14,518,0.015845666703401835,0.75,180,1.0,0.042872139333779063,0.8333333333333334,0.07351395884124667,0.9666666666666667,180,10.0,0.06914364768736156,0.9166666666666666
695,002889,东方嘉盛,2026-07-14,2026-07-14,518,0.01582081956876825,0.5833333333333334,180,1.0,0.03635717632019062,0.6,0.03570293551311361,0.6166666666666667,180,10.0,0.05570340703135027,0.6166666666666667
696,603358,华达科技,2026-07-14,2026-07-14,518,0.01579895788664873,0.7333333333333333,180,10.0,0.05907094881571352,0.5,0.039808513021048736,0.8166666666666667,240,10.0,0.07818312439972615,0.43333333333333335
697,002565,顺灏股份,2026-07-14,2026-07-14,518,0.01577921246580171,0.31666666666666665,120,1.0,0.09576907448652114,0.5166666666666667,-0.010931794534071879,0.08333333333333333,120,10.0,0.1385170895732453,0.5833333333333334
698,000767,晋控电力,2026-07-14,2026-07-14,518,0.015745898970339955,0.4666666666666667,120,10.0,0.10482239207144668,0.6,0.11685971928774759,0.7166666666666667,120,0.1,0.11735739631070942,0.6666666666666666
699,603788,宁波高发,2026-07-14,2026-07-14,518,0.015725646864194885,0.4,120,10.0,0.04321687586474688,0.6333333333333333,0.17398686215440573,1.0,120,0.1,0.059678571299372644,0.8
700,002385,大北农,2026-07-14,2026-07-14,518,0.015685571473798017,0.7,180,0.1,0.03203391461159805,0.7333333333333333,-0.061772900657278515,0.16666666666666666,180,0.1,0.050096663482585686,0.7666666666666667
701,002861,瀛通通讯,2026-07-14,2026-07-14,518,0.015669599570198065,0.65,180,10.0,0.05244956559432117,0.5333333333333333,-0.025759941912089475,0.4166666666666667,240,0.1,0.07617405563673933,0.6166666666666667
702,600830,香溢融通,2026-07-14,2026-07-14,518,0.01562305931412021,0.7,120,10.0,0.043142858947692146,0.6666666666666666,0.051616168777155386,0.85,120,10.0,0.05856909007500281,0.75
703,002144,宏达高科,2026-07-14,2026-07-14,518,0.015586512938577246,0.5166666666666667,120,10.0,0.0348478700230898,0.75,0.005523737905892206,0.26666666666666666,120,10.0,0.06658794324186205,0.65
704,002918,蒙娜丽莎,2026-07-14,2026-07-14,518,0.015442629629048,0.5166666666666667,180,10.0,0.10078825341000783,0.65,0.05596904643910505,0.8833333333333333,120,10.0,0.10590093005190944,0.8666666666666667
705,002631,德尔未来,2026-07-14,2026-07-14,518,0.015433241341698057,0.7,120,10.0,0.08328656082484115,0.55,0.02973933677841683,0.8333333333333334,240,0.1,0.0905378070196097,0.75
706,000557,西部创业,2026-07-14,2026-07-14,518,0.015415955279314742,0.5166666666666667,120,1.0,0.02343308361404932,0.7,-0.013514324933474917,0.15,120,10.0,0.03877878127980135,0.75
707,600118,中国卫星,2026-07-14,2026-07-14,518,0.01536903982153853,0.4166666666666667,240,0.1,0.08797758313979047,0.5666666666666667,0.011758964423258966,0.35,180,10.0,0.11597923512093165,0.6
708,601100,恒立液压,2026-07-14,2026-07-14,518,0.01531411263483245,0.5833333333333334,120,10.0,0.042894853493883674,0.65,0.005416853147273056,0.4666666666666667,180,10.0,0.04322150428636231,0.6
709,600727,鲁北化工,2026-07-14,2026-07-14,518,0.015288644170105859,0.5,120,10.0,0.0498661112177217,0.5833333333333334,0.06562743619840436,0.65,180,0.1,0.060510829841805454,0.6333333333333333
710,600461,洪城环境,2026-07-14,2026-07-14,518,0.015247670580415823,0.65,240,0.1,0.02271285907160304,0.6,0.019622844614911917,0.5666666666666667,240,0.1,0.03482117577303439,0.5
711,002261,拓维信息,2026-07-14,2026-07-14,518,0.01515569093682152,0.5166666666666667,240,10.0,0.0544555229188616,0.55,-0.040024644339028255,0.26666666666666666,240,10.0,0.07110267946585934,0.6333333333333333
712,600654,中安科,2026-07-14,2026-07-14,517,0.015055824002723995,0.25,240,0.1,0.07055408774094038,0.4166666666666667,0.037312919054100606,0.2833333333333333,240,0.1,0.11716638124546246,0.38333333333333336
713,002480,新筑股份,2026-07-14,2026-07-14,508,0.015050546999368407,0.5333333333333333,180,0.1,0.028307617133209957,0.7833333333333333,-0.014306511152174062,0.16666666666666666,120,0.1,0.03541738202205449,0.8166666666666667
714,002120,韵达股份,2026-07-14,2026-07-14,518,0.014981043526113277,0.4666666666666667,120,1.0,0.04116650545035257,0.6333333333333333,0.08471294318794102,0.9333333333333333,120,1.0,0.05414085116715095,0.7333333333333333
715,601169,北京银行,2026-07-14,2026-07-14,518,0.014964760064014518,0.65,120,1.0,0.016680728703551587,0.6333333333333333,0.016043414737663114,0.65,120,10.0,0.01897119991250327,0.6833333333333333
716,600120,浙江东方,2026-07-14,2026-07-14,518,0.014908085206436368,0.55,120,10.0,0.04448991847630241,0.5166666666666667,-0.03452147367204175,0.21666666666666667,120,10.0,0.06152699298039586,0.55
717,600362,江西铜业,2026-07-14,2026-07-14,518,0.014801611771373723,0.48333333333333334,240,10.0,0.07287081899270281,0.48333333333333334,-0.014923930097124873,0.31666666666666665,240,10.0,0.09255827422623367,0.5
718,003007,直真科技,2026-07-14,2026-07-14,518,0.014790618125396,0.4,120,10.0,0.07307266200507997,0.5833333333333334,0.03809459913012893,0.36666666666666664,240,10.0,0.10023207089982421,0.5666666666666667
719,605299,舒华体育,2026-07-14,2026-07-14,518,0.014748622869245392,0.3333333333333333,240,10.0,0.09365271162534262,0.55,0.04340246067321868,0.5,240,10.0,0.13900581060725353,0.7
720,605090,九丰能源,2026-07-14,2026-07-14,518,0.0146657214636072,0.38333333333333336,180,10.0,0.06316821572300256,0.5666666666666667,0.01750697423579036,0.36666666666666664,180,10.0,0.0967441358884275,0.45
721,002032,苏 泊 尔,2026-07-14,2026-07-14,518,0.01457214845662146,0.7833333333333333,240,10.0,0.03038249763280069,0.5833333333333334,0.04612727685090107,0.8833333333333333,240,1.0,0.040894276639183776,0.6666666666666666
722,002169,智光电气,2026-07-14,2026-07-14,510,0.014490061169484005,0.4666666666666667,120,10.0,0.07168189542908167,0.6666666666666666,0.07032017390834733,0.5333333333333333,120,10.0,0.12529135911152192,0.5666666666666667
723,600298,安琪酵母,2026-07-14,2026-07-14,518,0.014359352440083552,0.5,120,10.0,0.030585542922582157,0.5333333333333333,0.03681457401358606,0.6333333333333333,120,10.0,0.03861401238087591,0.5666666666666667
724,000883,湖北能源,2026-07-14,2026-07-14,518,0.014357722792104162,0.7333333333333333,180,10.0,0.03388748777994798,0.5166666666666667,0.025733197710461186,0.65,180,10.0,0.042590387890130775,0.7
725,600501,航天晨光,2026-07-14,2026-07-14,518,0.014321918549252771,0.25,120,10.0,0.06080940007583931,0.48333333333333334,0.17597592735824819,0.8666666666666667,120,0.1,0.0980679713590054,0.5166666666666667
726,603090,宏盛股份,2026-07-14,2026-07-14,518,0.014319698957195912,0.36666666666666664,120,10.0,0.08649632790761788,0.4666666666666667,0.006025106000776961,0.23333333333333334,120,10.0,0.11692557291853298,0.5833333333333334
727,603159,上海亚虹,2026-07-14,2026-07-14,513,0.014273881123098802,0.6666666666666666,120,10.0,0.06935165948894347,0.6666666666666666,-0.04218540481798708,0.26666666666666666,120,10.0,0.10387211376524029,0.6333333333333333
728,603317,天味食品,2026-07-14,2026-07-14,518,0.014203007399561766,0.7166666666666667,180,10.0,0.04819078777812128,0.7,0.006240298177957649,0.85,120,10.0,0.05707401431315558,0.8833333333333333
729,603068,博通集成,2026-07-14,2026-07-14,518,0.014160765071256616,0.6333333333333333,120,10.0,0.04204494527129209,0.7833333333333333,0.14792644367468108,0.9833333333333333,120,1.0,0.07046535482623568,0.8333333333333334
730,600795,国电电力,2026-07-14,2026-07-14,518,0.014159782919340582,0.6666666666666666,240,10.0,0.02446142504518156,0.5333333333333333,0.020080051603102268,0.6166666666666667,180,10.0,0.029233087567466055,0.5833333333333334
731,002263,大东南,2026-07-14,2026-07-14,518,0.01408152123753148,0.36666666666666664,180,1.0,0.07129488924477766,0.6,-0.0485893359513234,0.15,180,1.0,0.07721338681327722,0.7
732,600801,华新建材,2026-07-14,2026-07-14,518,0.014080846681725722,0.5,120,0.1,0.04663916824706917,0.5666666666666667,0.04264700598165136,0.55,120,10.0,0.06389532433232177,0.5166666666666667
733,603316,诚邦股份,2026-07-14,2026-07-14,518,0.014034118964422079,0.5666666666666667,240,1.0,0.1019508788295685,0.6333333333333333,0.08889345371705647,0.85,240,0.1,0.11842099382128261,0.8166666666666667
734,600784,鲁银投资,2026-07-14,2026-07-14,518,0.013998712937840097,0.5333333333333333,120,1.0,0.04641538957258521,0.5666666666666667,0.09320336301965583,0.9166666666666666,120,0.1,0.05328702157726577,0.7833333333333333
735,603215,比依股份,2026-07-14,2026-07-14,518,0.013996296892729288,0.43333333333333335,120,10.0,0.03975458146916463,0.7,-0.004221853741861379,0.15,120,10.0,0.04222043875196616,0.7
736,603070,万控智造,2026-07-14,2026-07-14,518,0.01395121916986659,0.5166666666666667,120,10.0,0.06268971072959986,0.6333333333333333,0.01669676887107965,0.6,120,10.0,0.08359871877816455,0.6666666666666666
737,000798,中水渔业,2026-07-14,2026-07-14,518,0.013931733222393796,0.5,240,0.1,0.0369804755873345,0.6166666666666667,0.004134756764334974,0.35,180,1.0,0.06978332675512289,0.55
738,002216,三全食品,2026-07-14,2026-07-14,518,0.013847369302836206,0.65,180,10.0,0.036261723965738464,0.6166666666666667,0.10923434980212043,1.0,120,1.0,0.04507116881853132,0.6833333333333333
739,002183,怡 亚 通,2026-07-14,2026-07-14,518,0.013838098326281544,0.5333333333333333,120,10.0,0.0729232602832403,0.6833333333333333,0.0014516466086904435,0.5,120,10.0,0.0935575971036546,0.75
740,002189,中光学,2026-07-14,2026-07-14,518,0.013832282917607361,0.75,180,10.0,0.04985597759824858,0.55,0.06269885970870691,0.9166666666666666,120,10.0,0.05973517689488115,0.7166666666666667
741,600576,祥源文旅,2026-07-14,2026-07-14,518,0.013823659400627648,0.5833333333333334,120,10.0,0.03012668767546773,0.8,0.02433183485409847,0.6333333333333333,120,10.0,0.03168907983910361,0.48333333333333334
742,603109,神驰机电,2026-07-14,2026-07-14,518,0.013785705454546306,0.2833333333333333,180,10.0,0.056837578474301646,0.65,0.11471204040042599,0.9,120,0.1,0.0714256143116132,0.6666666666666666
743,600769,祥龙电业,2026-07-14,2026-07-14,518,0.013758244150272995,0.5166666666666667,240,10.0,0.10917267715224027,0.6,0.08951997554119251,0.8166666666666667,120,10.0,0.1470930905397795,0.7833333333333333
744,002521,齐峰新材,2026-07-14,2026-07-14,518,0.013686142954354826,0.38333333333333336,120,10.0,0.04148030684626038,0.5333333333333333,0.010174194069709907,0.4166666666666667,120,0.1,0.04263945156286128,0.8
745,600201,生物股份,2026-07-14,2026-07-14,518,0.0136177644552304,0.4666666666666667,240,10.0,0.053105944860734326,0.5666666666666667,0.033354827176479515,0.5333333333333333,240,10.0,0.0750605904306229,0.4666666666666667
746,000567,海德股份,2026-07-14,2026-07-14,518,0.01360963773185348,0.5666666666666667,120,0.1,0.05651546765785594,0.6166666666666667,-0.02313679951102834,0.5666666666666667,120,10.0,0.07273341594032345,0.65
747,002893,京能热力,2026-07-14,2026-07-14,518,0.013608899401211759,0.75,240,1.0,0.03716358237624624,0.6166666666666667,-0.024174638991481492,0.43333333333333335,180,0.1,0.05071225415018379,0.7
748,605168,三人行,2026-07-14,2026-07-14,518,0.013603932594169867,0.5666666666666667,180,0.1,0.10364423891417829,0.6833333333333333,0.2423528666814253,0.9,180,0.1,0.1523288922654404,0.6
749,600383,金地集团,2026-07-14,2026-07-14,518,0.013588289526996788,0.5166666666666667,120,10.0,0.039112539826611496,0.7833333333333333,0.019103874398780744,0.4666666666666667,120,1.0,0.0556122354112822,0.7833333333333333
750,600527,江南高纤,2026-07-14,2026-07-14,518,0.01358530026715391,0.5,120,0.1,0.06578375017600181,0.48333333333333334,-0.020230349036748762,0.26666666666666666,120,0.1,0.07777660950801454,0.6166666666666667
751,603677,奇精机械,2026-07-14,2026-07-14,518,0.013464425610891203,0.5333333333333333,240,10.0,0.04138204843594064,0.6,0.1337465601714456,1.0,120,0.1,0.04645993716557436,0.6666666666666666
752,600642,申能股份,2026-07-14,2026-07-14,518,0.013357173064919788,0.45,180,10.0,0.03802068104157082,0.5333333333333333,0.010410703627148438,0.5333333333333333,180,10.0,0.04393900471086856,0.6666666666666666
753,002696,百洋股份,2026-07-14,2026-07-14,518,0.013313746879616933,0.3333333333333333,120,10.0,0.03860918053122444,0.5833333333333334,0.037270826896935595,0.48333333333333334,120,10.0,0.051142200437255696,0.6
754,001332,锡装股份,2026-07-14,2026-07-14,518,0.01328677781355171,0.5,240,10.0,0.07977818410288481,0.5666666666666667,0.22136449910306452,0.8,120,10.0,0.12351295003257357,0.75
755,002651,利君股份,2026-07-14,2026-07-14,518,0.013282831522446201,0.43333333333333335,180,0.1,0.03185944014486819,0.75,0.022600175661773476,0.65,120,1.0,0.033432702338537665,0.8166666666666667
756,600648,外高桥,2026-07-14,2026-07-14,518,0.013183381576215968,0.5833333333333334,240,0.1,0.026097395550659052,0.7,0.020897682720549645,0.5166666666666667,120,10.0,0.040670397973721205,0.6333333333333333
757,000803,山高环能,2026-07-14,2026-07-14,518,0.013156966118793134,0.38333333333333336,240,1.0,0.048779443395308,0.5,0.03535275511972462,0.4166666666666667,240,0.1,0.06599035514524251,0.5333333333333333
758,601997,贵阳银行,2026-07-14,2026-07-14,518,0.013111704948600426,0.65,180,0.1,0.021650736357279803,0.6,0.08841491467275485,1.0,120,0.1,0.025038662687302187,0.7333333333333333
759,601117,中国化学,2026-07-14,2026-07-14,518,0.01308739548452043,0.3333333333333333,180,10.0,0.036147766971760704,0.6166666666666667,0.0019004827819994459,0.38333333333333336,120,1.0,0.05229766831373513,0.5333333333333333
760,600507,方大特钢,2026-07-14,2026-07-14,518,0.013074496061499206,0.4666666666666667,240,10.0,0.04664816973286872,0.6166666666666667,-0.028006851924636856,0.21666666666666667,120,10.0,0.07150104094684016,0.6333333333333333
761,002965,祥鑫科技,2026-07-14,2026-07-14,518,0.012998402354311255,0.7166666666666667,120,10.0,0.0759564867552091,0.6833333333333333,0.02924999885952926,0.75,180,10.0,0.11829182400413596,0.6166666666666667
762,600715,文投控股,2026-07-14,2026-07-14,516,0.012987202384524815,0.5333333333333333,120,10.0,0.03329600329615139,0.6333333333333333,0.03869396279131962,0.6833333333333333,120,10.0,0.043261505456209215,0.7666666666666667
763,600395,盘江股份,2026-07-14,2026-07-14,518,0.012967309840787384,0.45,120,10.0,0.048111811840883915,0.4,-0.009992109511415905,0.35,120,10.0,0.0745108787152147,0.5166666666666667
764,600340,华夏幸福,2026-07-14,2026-07-14,517,0.012950150653232434,0.5,180,10.0,0.05895088407679183,0.4,-0.005209084331476634,0.38333333333333336,180,10.0,0.08166239835575205,0.5666666666666667
765,600016,民生银行,2026-07-14,2026-07-14,518,0.012949397588197274,0.6,120,10.0,0.01939422442395051,0.5833333333333334,-0.01518616798606997,0.23333333333333334,180,0.1,0.0270828283424626,0.5666666666666667
766,002190,成飞集成,2026-07-14,2026-07-14,518,0.01292325828887934,0.4666666666666667,120,10.0,0.03989279698665815,0.8833333333333333,0.05594697519047774,0.6833333333333333,120,1.0,0.04495600958595783,0.8666666666666667
767,000065,北方国际,2026-07-14,2026-07-14,518,0.012861115714289108,0.4,120,10.0,0.052342602570502515,0.7333333333333333,0.02709869683866924,0.5,120,0.1,0.0510429621285178,0.7833333333333333
768,002501,利源股份,2026-07-14,2026-07-14,517,0.012823310744082564,0.48333333333333334,120,10.0,0.07489907800190466,0.6333333333333333,0.004426126789392221,0.5166666666666667,120,10.0,0.08873327216745895,0.6666666666666666
769,600889,南京化纤,2026-07-14,2026-07-14,507,0.012781562050405367,0.65,240,1.0,0.03196476865179169,0.7,0.004792302408508465,0.7166666666666667,240,0.1,0.032328985452464765,0.7666666666666667
770,603101,汇嘉时代,2026-07-14,2026-07-14,518,0.012769581078295676,0.5166666666666667,120,10.0,0.06506136104045908,0.5666666666666667,0.10311773450637003,0.9,120,1.0,0.0911598628672117,0.7833333333333333
